0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.8121092809710106,0.42681070442974134,-0.12851838544559122,0.4195726975266081,0.7693490827053916,-0.5989786304805177,1.1752835923205196,1.1857592609583325,0.155739120141307,0.4255010603513007,1.2490417431788805,0.38440285375564154,-0.4201507354466131,-1.239262779180077,-1.2614921507264036,-1.2273108929281369,-1.1297052707239121,1.4185538699560243,-0.7049432673508553,-0.7114404690370141,-0.4417261042993861,-0.4417261042993861,-0.4417261042993861,0.9797958971132712,0.8977175535193717,-0.5359248189426097,-0.5359248189426097,-0.7605144625012639,-0.4700321611955288,-0.47003216119552876,1.637417242298256
-0.510418558368953,-1.8771177249546847,-0.14635970319036812,0.4243573117872155,0.6979992035261614,-0.5989786304805177,0.8108017908417274,0.8216089586723802,0.08616707808564121,0.4255010603513007,1.2490417431788805,0.3861311417067443,-0.74419143907018,-1.0892959450629116,-1.1979190060678362,-1.162928423733173,-0.7633145989242515,1.4185538699560243,-0.7049432673508553,-0.7114404690370141,-0.4417261042993861,-0.4417261042993861,-0.4417261042993861,0.9797958971132712,0.8977175535193717,-0.5359248189426097,-0.5359248189426097,-0.7605144625012639,-0.4700321611955288,-0.47003216119552876,1.637417242298256
-0.7949912589201943,-1.8771177249546847,-0.1782862717862854,0.39564962622354377,0.6979992035261614,-0.5989786304805177,0.6372390282327755,0.6395338075294055,-0.003282690271641074,0.4255010603513007,1.2490417431788805,0.40399011720147165,-0.74419143907018,-0.9330804928575315,-1.0761831971471767,-1.0757438300316577,-0.6300816273607377,1.4185538699560243,-0.7049432673508553,-0.7114404690370141,-0.4417261042993861,-0.4417261042993861,-0.4417261042993861,0.9797958971132712,0.8977175535193717,-0.5359248189426097,-0.5359248189426097,-0.7605144625012639,-0.4700321611955288,-0.47003216119552876,1.637417242298256
-0.9351152026566719,-1.8771177249546847,-0.19331053936083423,0.1803419844960193,0.6266493243469312,-0.5989786304805177,0.4810325418847212,0.47566617150072804,-0.07001505714136073,0.4255010603513007,1.2490417431788805,0.41320765294068673,-0.74419143907018,-0.804358960240299,-0.9490369078300437,-0.9805114276807726,-0.5054841261763415,1.4185538699560243,-0.7049432673508553,-0.7114404690370141,-0.4417261042993861,-0.4417261042993861,-0.4417261042993861,0.9797958971132712,0.8977175535193717,-0.5359248189426097,-0.5359248189426097,-0.7605144625012639,-0.4700321611955288,-0.47003216119552876,1.637417242298256
-0.9939326605213661,-1.8771177249546847,-0.2139689072758392,0.2425419698839702,0.5790827382274442,-0.5989786304805177,0.3421823317975615,0.33000605058634774,-0.12254904808135295,0.4204920653853642,1.2490417431788805,0.41320765294068673,-0.4201507354466131,-0.6893843874171388,-0.816480138116436,-0.8463812835245965,-0.40679303612929524,1.4185538699560243,-0.7049432673508553,-0.7114404690370141,-0.4417261042993861,-0.4417261042993861,-0.4417261042993861,0.9797958971132712,0.8977175535193717,-0.5359248189426097,-0.5359248189426097,-0.7605144625012639,-0.4700321611955288,-0.47003216119552876,1.637417242298256
-1.0492902679234313,-1.8771177249546847,-0.22429809123334304,0.20904967005969105,0.5552994451677,-0.5989786304805177,0.23804467423219405,0.23896847501486207,-0.14242677438296944,0.4255010603513007,1.182219706986394,0.4085988850710796,-0.5821710872583975,-0.589406498005695,-0.7096231502860795,-0.7350532638749706,-0.3056346688310724,1.4185538699560243,-0.7049432673508553,-0.7114404690370141,-0.4417261042993861,-0.4417261042993861,-0.4417261042993861,0.9797958971132712,0.8977175535193717,-0.5359248189426097,-0.5359248189426097,-0.7605144625012639,-0.4700321611955288,-0.47003216119552876,1.637417242298256
-1.0968632117845811,-1.8771177249546847,-0.24871252604198454,0.08943431354439665,0.4601662729287258,-0.5989786304805177,0.11655074040592893,0.1115158692147789,-0.18644173976512646,0.4154830704194277,1.0931236587297501,0.4189686127776955,-0.5821710872583975,-0.489428608594252,-0.5987083021583673,-0.6371382586409624,-0.22298088091667057,1.4185538699560243,-0.7049432673508553,-0.7114404690370141,-0.4417261042993861,-0.4417261042993861,-0.4417261042993861,0.9797958971132712,0.8977175535193717,-0.5359248189426097,-0.5359248189426097,-0.7605144625012639,-0.4700321611955288,-0.47003216119552876,1.637417242298256
-1.1115675762507546,-1.8771177249546847,-0.2543466263824407,0.10857277058683995,0.4363829798689828,-0.5989786304805177,0.04712563536234755,0.05689332387188426,-0.22761702996133415,0.40546508048755425,1.0040276104731027,0.4160881328591911,-0.74419143907018,-0.3919501664180946,-0.49996703492272165,-0.5580014735888181,-0.1464952861302097,1.4185538699560243,-0.7049432673508553,-0.7114404690370141,-0.4417261042993861,-0.4417261042993861,-0.4417261042993861,0.9797958971132712,0.8977175535193717,-0.5359248189426097,-0.5359248189426097,-0.7605144625012639,-0.4700321611955288,-0.47003216119552876,1.637417242298256
-1.1115675762507546,-1.8771177249546847,-0.2674928605101699,0.13249584188990426,0.3888163937494956,-0.5989786304805177,-0.039655745942125335,-0.03414425169960141,-0.2574336194137637,0.40045608552161777,0.8703835380881332,0.41378374892438713,-0.74419143907018,-0.3082186840360106,-0.4188098289756151,-0.46142776979637146,-0.08111243897404115,1.4185538699560243,-0.7049432673508553,-0.7114404690370141,-0.4417261042993861,-0.4417261042993861,-0.4417261042993861,0.9797958971132712,0.8977175535193717,-0.5359248189426097,-0.5359248189426097,-0.7605144625012639,-0.4700321611955288,-0.47003216119552876,1.637417242298256
-1.1115675762507546,-1.8771177249546847,-0.2674928605101699,-0.0014733574072259897,0.3412498076300085,-0.5989786304805177,-0.09172457472481214,-0.10697431215679319,-0.28725020886619007,0.40546508048755425,0.7812874898314895,0.41320765294068673,-0.5821710872583975,-0.2332352669774288,-0.325479042136443,-0.3796083818611041,-0.010795037315520353,1.4185538699560243,-0.7049432673508553,-0.7114404690370141,-0.4417261042993861,-0.4417261042993861,-0.4417261042993861,0.9797958971132712,0.8977175535193717,-0.5359248189426097,-0.5359248189426097,-0.7605144625012639,-0.4700321611955288,-0.47003216119552876,1.637417242298256
-1.1115675762507546,-1.8771177249546847,-0.2806390946379018,-0.03975027149212618,0.2936832215105214,-0.5989786304805177,-0.16114967976839045,-0.17980437261398172,-0.2986089096099714,0.40546508048755425,0.6921914415748459,0.42069690072879823,-0.74419143907018,-0.16075129715413172,-0.24702707638757374,-0.30449550113364526,0.04348506221035591,1.4185538699560243,-0.7049432673508553,-0.7114404690370141,-0.4417261042993861,-0.4417261042993861,-0.4417261042993861,0.9797958971132712,0.8977175535193717,-0.5359248189426097,-0.5359248189426097,-0.7605144625012639,-0.4700321611955288,-0.47003216119552876,1.637417242298256
-1.1115675762507546,-1.8771177249546847,-0.290968278595403,-0.09716564261946965,0.2936832215105214,-0.5989786304805177,-0.24793106107286642,-0.2526344330711735,-0.3554024133288812,0.40546508048755425,0.6253694053823592,0.41493594089178953,-0.5821710872583975,-0.09451594541905126,-0.17398559103517716,-0.22670001752306335,0.10393335486417137,1.4185538699560243,-0.7049432673508553,-0.7114404690370141,-0.4417261042993861,-0.4417261042993861,-0.4417261042993861,0.9797958971132712,0.8977175535193717,-0.5359248189426097,-0.5359248189426097,-0.7605144625012639,-0.4700321611955288,-0.47003216119552876,1.637417242298256
-1.1115675762507546,-1.8771177249546847,-0.30787057961677144,-0.09716564261946965,0.24611663539103426,-0.5989786304805177,-0.31735616611644474,-0.32546449352836204,-0.38379916518833607,0.40045608552161777,0.5808213812540374,0.4276100525332094,-0.5821710872583975,-0.029530317301612697,-0.11041244637661063,-0.1609762468865368,0.15451253851328325,1.4185538699560243,-0.7049432673508553,-0.7114404690370141,-0.4417261042993861,-0.4417261042993861,-0.4417261042993861,0.9797958971132712,0.8977175535193717,-0.5359248189426097,-0.5359248189426097,-0.7605144625012639,-0.4700321611955288,-0.47003216119552876,1.637417242298256
-1.1115675762507546,-1.8771177249546847,-0.3125656632338191,-0.19764254209230714,0.19855004927154715,-0.5989786304805177,-0.36942499489913155,-0.38008703887125667,-0.3994173787110382,0.3954470905556813,0.5362733571257156,0.42876224450061096,-0.5821710872583975,0.02795696910996733,-0.049544541916281416,-0.10195898345781963,0.21496083116709871,1.4185538699560243,-0.7049432673508553,-0.7114404690370141,-0.4417261042993861,-0.4417261042993861,-0.4417261042993861,0.9797958971132712,0.8977175535193717,-0.5359248189426097,-0.5359248189426097,-0.7605144625012639,-0.4700321611955288,-0.47003216119552876,1.637417242298256
